idx,Date,Temperature,Stopped (LGR S/N: 20782708),End Of File (LGR S/N: 20782708)
952,11/22/2022 20:38,23.72,,
953,11/22/2022 20:38,23.71,,
954,11/22/2022 20:38,23.69,,
955,11/22/2022 20:39,23.76,,
956,11/22/2022 20:39,23.7,,
957,11/22/2022 20:39,23.71,,
958,11/22/2022 20:39,23.73,,
959,11/22/2022 20:39,23.8,,
960,11/22/2022 20:39,23.73,,
961,11/22/2022 20:40,23.77,,
962,11/22/2022 20:40,23.73,,
963,11/22/2022 20:40,23.71,,
964,11/22/2022 20:40,23.73,,
965,11/22/2022 20:40,23.72,,
966,11/22/2022 20:40,23.76,,
967,11/22/2022 20:41,23.77,,
968,11/22/2022 20:41,23.73,,
969,11/22/2022 20:41,23.72,,
970,11/22/2022 20:41,23.75,,
971,11/22/2022 20:41,23.75,,
972,11/22/2022 20:41,23.74,,
973,11/22/2022 20:42,23.74,,
974,11/22/2022 20:42,23.72,,
975,11/22/2022 20:42,23.78,,
976,11/22/2022 20:42,23.72,,
977,11/22/2022 20:42,23.74,,
978,11/22/2022 20:42,23.68,,
979,11/22/2022 20:43,23.69,,
980,11/22/2022 20:43,23.69,,
981,11/22/2022 20:43,23.74,,
982,11/22/2022 20:43,23.75,,
983,11/22/2022 20:43,23.72,,
984,11/22/2022 20:43,23.73,,
985,11/22/2022 20:44,23.72,,
986,11/22/2022 20:44,23.73,,
987,11/22/2022 20:44,23.69,,
988,11/22/2022 20:44,23.72,,
989,11/22/2022 20:44,23.71,,
990,11/22/2022 20:44,23.75,,
991,11/22/2022 20:45,23.76,,
992,11/22/2022 20:45,23.76,,
993,11/22/2022 20:45,23.78,,
994,11/22/2022 20:45,23.71,,
995,11/22/2022 20:45,23.77,,
996,11/22/2022 20:45,23.74,,
997,11/22/2022 20:46,23.7,,
998,11/22/2022 20:46,23.73,,
999,11/22/2022 20:46,23.77,,
1000,11/22/2022 20:46,23.77,,
1001,11/22/2022 20:46,23.77,,
1002,11/22/2022 20:46,23.75,,
1003,11/22/2022 20:47,23.75,,
1004,11/22/2022 20:47,23.7,,
1005,11/22/2022 20:47,23.71,,
1006,11/22/2022 20:47,23.75,,
1007,11/22/2022 20:47,23.74,,
1008,11/22/2022 20:47,23.75,,
1009,11/22/2022 20:48,23.75,,
1010,11/22/2022 20:48,23.72,,
1011,11/22/2022 20:48,23.75,,
1012,11/22/2022 20:48,23.75,,
1013,11/22/2022 20:48,23.76,,
1014,11/22/2022 20:48,23.75,,
1015,11/22/2022 20:49,23.7,,
1016,11/22/2022 20:49,23.7,,
1017,11/22/2022 20:49,23.7,,
1018,11/22/2022 20:49,23.77,,
1019,11/22/2022 20:49,23.72,,
1020,11/22/2022 20:49,23.7,,
1021,11/22/2022 20:50,23.74,,
1022,11/22/2022 20:50,23.76,,
1023,11/22/2022 20:50,23.77,,
1024,11/22/2022 20:50,23.69,,
1025,11/22/2022 20:50,23.72,,
1026,11/22/2022 20:50,23.76,,
1027,11/22/2022 20:51,23.77,,
1028,11/22/2022 20:51,23.75,,
1029,11/22/2022 20:51,23.75,,
1030,11/22/2022 20:51,23.73,,
1031,11/22/2022 20:51,23.71,,
1032,11/22/2022 20:51,23.69,,
1033,11/22/2022 20:52,23.73,,
1034,11/22/2022 20:52,23.72,,
1035,11/22/2022 20:52,23.75,,
1036,11/22/2022 20:52,23.74,,
1037,11/22/2022 20:52,23.73,,
1038,11/22/2022 20:52,23.68,,
1039,11/22/2022 20:53,23.64,,
1040,11/22/2022 20:53,23.7,,
1041,11/22/2022 20:53,23.71,,
1042,11/22/2022 20:53,23.76,,
1043,11/22/2022 20:53,23.73,,
1044,11/22/2022 20:53,23.76,,
1045,11/22/2022 20:54,23.75,,
1046,11/22/2022 20:54,23.71,,
1047,11/22/2022 20:54,23.72,,
1048,11/22/2022 20:54,23.8,,
1049,11/22/2022 20:54,23.72,,
1050,11/22/2022 20:54,23.7,,
1051,11/22/2022 20:55,23.74,,
1052,11/22/2022 20:55,23.72,,
1053,11/22/2022 20:55,23.72,,
1054,11/22/2022 20:55,23.7,,
1055,11/22/2022 20:55,23.68,,
1056,11/22/2022 20:55,23.74,,
1057,11/22/2022 20:56,23.69,,
1058,11/22/2022 20:56,23.71,,
1059,11/22/2022 20:56,23.75,,
1060,11/22/2022 20:56,23.77,,
1061,11/22/2022 20:56,23.75,,
1062,11/22/2022 20:56,23.69,,
1063,11/22/2022 20:57,23.68,,
1064,11/22/2022 20:57,23.71,,
1065,11/22/2022 20:57,23.72,,
1066,11/22/2022 20:57,23.74,,
1067,11/22/2022 20:57,23.76,,
1068,11/22/2022 20:57,23.77,,
1069,11/22/2022 20:58,23.77,,
1070,11/22/2022 20:58,23.75,,
1071,11/22/2022 20:58,23.75,,
1072,11/22/2022 20:58,23.8,,
1073,11/22/2022 20:58,23.72,,
1074,11/22/2022 20:58,23.72,,
1075,11/22/2022 20:59,23.71,,
1076,11/22/2022 20:59,23.64,,
1077,11/22/2022 20:59,23.67,,
1078,11/22/2022 20:59,23.68,,
1079,11/22/2022 20:59,23.75,,
1080,11/22/2022 20:59,23.74,,
1081,11/22/2022 21:00,23.72,,
1082,11/22/2022 21:00,23.73,,
1083,11/22/2022 21:00,23.71,,
1084,11/22/2022 21:00,23.71,,
1085,11/22/2022 21:00,23.72,,
1086,11/22/2022 21:00,23.78,,
1087,11/22/2022 21:01,23.71,,
1088,11/22/2022 21:01,23.72,,
1089,11/22/2022 21:01,23.73,,
1090,11/22/2022 21:01,23.73,,
1091,11/22/2022 21:01,23.75,,
1092,11/22/2022 21:01,23.72,,
1093,11/22/2022 21:02,23.75,,
1094,11/22/2022 21:02,23.74,,
1095,11/22/2022 21:02,23.7,,
1096,11/22/2022 21:02,23.69,,
1097,11/22/2022 21:02,23.73,,
1098,11/22/2022 21:02,23.71,,
1099,11/22/2022 21:03,23.73,,
1100,11/22/2022 21:03,23.74,,
1101,11/22/2022 21:03,23.76,,
1102,11/22/2022 21:03,23.71,,
1103,11/22/2022 21:03,23.71,,
1104,11/22/2022 21:03,23.67,,
1105,11/22/2022 21:04,23.72,,
1106,11/22/2022 21:04,23.7,,
1107,11/22/2022 21:04,23.7,,
1108,11/22/2022 21:04,23.7,,
1109,11/22/2022 21:04,23.74,,
1110,11/22/2022 21:04,23.72,,
1111,11/22/2022 21:05,23.66,,
1112,11/22/2022 21:05,23.69,,
1113,11/22/2022 21:05,23.73,,
1114,11/22/2022 21:05,23.72,,
1115,11/22/2022 21:05,23.71,,
1116,11/22/2022 21:05,23.78,,
1117,11/22/2022 21:06,23.75,,
1118,11/22/2022 21:06,23.71,,
1119,11/22/2022 21:06,23.73,,
1120,11/22/2022 21:06,23.72,,
1121,11/22/2022 21:06,23.68,,
1122,11/22/2022 21:06,23.7,,
1123,11/22/2022 21:07,23.77,,
1124,11/22/2022 21:07,23.73,,
1125,11/22/2022 21:07,23.71,,
1126,11/22/2022 21:07,23.69,,
1127,11/22/2022 21:07,23.67,,
1128,11/22/2022 21:07,23.7,,
1129,11/22/2022 21:08,23.67,,
1130,11/22/2022 21:08,23.69,,
1131,11/22/2022 21:08,23.77,,
1132,11/22/2022 21:08,23.7,,
1133,11/22/2022 21:08,23.71,,
1134,11/22/2022 21:08,23.72,,
1135,11/22/2022 21:09,23.68,,
1136,11/22/2022 21:09,23.67,,
1137,11/22/2022 21:09,23.69,,
1138,11/22/2022 21:09,23.71,,
1139,11/22/2022 21:09,23.68,,
1140,11/22/2022 21:09,23.75,,
1141,11/22/2022 21:10,23.7,,
1142,11/22/2022 21:10,23.7,,
1143,11/22/2022 21:10,23.64,,
1144,11/22/2022 21:10,23.7,,
1145,11/22/2022 21:10,23.76,,
1146,11/22/2022 21:10,23.7,,
1147,11/22/2022 21:11,23.71,,
1148,11/22/2022 21:11,23.7,,
1149,11/22/2022 21:11,23.67,,
1150,11/22/2022 21:11,23.75,,
1151,11/22/2022 21:11,23.77,,
1152,11/22/2022 21:11,23.68,,
1153,11/22/2022 21:12,23.65,,
1154,11/22/2022 21:12,23.69,,
1155,11/22/2022 21:12,23.68,,
1156,11/22/2022 21:12,23.68,,
1157,11/22/2022 21:12,23.69,,
1158,11/22/2022 21:12,23.67,,
1159,11/22/2022 21:13,23.68,,
1160,11/22/2022 21:13,23.64,,
1161,11/22/2022 21:13,23.68,,
1162,11/22/2022 21:13,23.66,,
1163,11/22/2022 21:13,23.69,,
1164,11/22/2022 21:13,23.71,,
1165,11/22/2022 21:14,23.72,,
1166,11/22/2022 21:14,23.71,,
1167,11/22/2022 21:14,23.67,,
1168,11/22/2022 21:14,23.7,,
1169,11/22/2022 21:14,23.69,,
1170,11/22/2022 21:14,23.71,,
1171,11/22/2022 21:15,23.72,,
1172,11/22/2022 21:15,23.7,,
1173,11/22/2022 21:15,23.76,,
1174,11/22/2022 21:15,23.79,,
1175,11/22/2022 21:15,23.71,,
1176,11/22/2022 21:15,23.62,,
1177,11/22/2022 21:16,23.67,,
1178,11/22/2022 21:16,23.69,,
1179,11/22/2022 21:16,23.71,,
1180,11/22/2022 21:16,23.68,,
1181,11/22/2022 21:16,23.61,,
1182,11/22/2022 21:16,23.62,,
1183,11/22/2022 21:17,23.67,,
1184,11/22/2022 21:17,23.65,,
1185,11/22/2022 21:17,23.67,,
1186,11/22/2022 21:17,23.72,,
1187,11/22/2022 21:17,23.75,,
1188,11/22/2022 21:17,23.73,,
1189,11/22/2022 21:18,23.78,,
1190,11/22/2022 21:18,23.68,,
1191,11/22/2022 21:18,23.68,,
1192,11/22/2022 21:18,23.68,,
1193,11/22/2022 21:18,23.67,,
1194,11/22/2022 21:18,23.66,,
1195,11/22/2022 21:19,23.7,,
1196,11/22/2022 21:19,23.7,,
1197,11/22/2022 21:19,23.72,,
1198,11/22/2022 21:19,23.68,,
1199,11/22/2022 21:19,23.74,,
1200,11/22/2022 21:19,23.73,,
1201,11/22/2022 21:20,23.68,,
1202,11/22/2022 21:20,23.65,,
1203,11/22/2022 21:20,23.68,,
1204,11/22/2022 21:20,23.71,,
1205,11/22/2022 21:20,23.66,,
1206,11/22/2022 21:20,23.73,,
1207,11/22/2022 21:21,23.68,,
1208,11/22/2022 21:21,23.64,,
1209,11/22/2022 21:21,23.71,,
1210,11/22/2022 21:21,23.73,,
1211,11/22/2022 21:21,23.66,,
1212,11/22/2022 21:21,23.71,,
1213,11/22/2022 21:22,23.71,,
1214,11/22/2022 21:22,23.7,,
1215,11/22/2022 21:22,23.66,,
1216,11/22/2022 21:22,23.69,,
1217,11/22/2022 21:22,23.66,,
1218,11/22/2022 21:22,23.65,,
1219,11/22/2022 21:23,23.67,,
1220,11/22/2022 21:23,23.62,,
1221,11/22/2022 21:23,23.63,,
1222,11/22/2022 21:23,23.71,,
1223,11/22/2022 21:23,23.68,,
1224,11/22/2022 21:23,23.66,,
1225,11/22/2022 21:24,23.64,,
1226,11/22/2022 21:24,23.71,,
1227,11/22/2022 21:24,23.69,,
1228,11/22/2022 21:24,23.7,,
1229,11/22/2022 21:24,23.64,,
1230,11/22/2022 21:24,23.67,,
1231,11/22/2022 21:25,23.7,,
1232,11/22/2022 21:25,23.64,,
1233,11/22/2022 21:25,23.73,,
1234,11/22/2022 21:25,23.73,,
1235,11/22/2022 21:25,23.67,,
1236,11/22/2022 21:25,23.64,,
1237,11/22/2022 21:26,23.65,,
1238,11/22/2022 21:26,23.7,,
1239,11/22/2022 21:26,23.67,,
1240,11/22/2022 21:26,23.64,,
1241,11/22/2022 21:26,23.61,,
1242,11/22/2022 21:26,23.66,,
1243,11/22/2022 21:27,23.69,,
1244,11/22/2022 21:27,23.73,,
1245,11/22/2022 21:27,23.7,,
1246,11/22/2022 21:27,23.67,,
1247,11/22/2022 21:27,23.71,,
1248,11/22/2022 21:27,23.7,,
1249,11/22/2022 21:28,23.66,,
1250,11/22/2022 21:28,23.72,,
1251,11/22/2022 21:28,23.67,,
1252,11/22/2022 21:28,23.71,,
1253,11/22/2022 21:28,23.7,,
1254,11/22/2022 21:28,23.67,,
1255,11/22/2022 21:29,23.65,,
1256,11/22/2022 21:29,23.64,,
1257,11/22/2022 21:29,23.7,,
1258,11/22/2022 21:29,23.62,,
1259,11/22/2022 21:29,23.62,,
1260,11/22/2022 21:29,23.64,,
1261,11/22/2022 21:30,23.67,,
1262,11/22/2022 21:30,23.62,,
1263,11/22/2022 21:30,23.63,,
1264,11/22/2022 21:30,23.63,,
1265,11/22/2022 21:30,23.66,,
1266,11/22/2022 21:30,23.65,,
1267,11/22/2022 21:31,23.62,,
1268,11/22/2022 21:31,23.66,,
1269,11/22/2022 21:31,23.67,,
1270,11/22/2022 21:31,23.68,,
1271,11/22/2022 21:31,23.63,,
1272,11/22/2022 21:31,23.66,,
1273,11/22/2022 21:32,23.69,,
1274,11/22/2022 21:32,23.63,,
1275,11/22/2022 21:32,23.6,,
1276,11/22/2022 21:32,23.66,,
1277,11/22/2022 21:32,23.67,,
1278,11/22/2022 21:32,23.63,,
1279,11/22/2022 21:33,23.6,,
1280,11/22/2022 21:33,23.61,,
1281,11/22/2022 21:33,23.66,,
1282,11/22/2022 21:33,23.66,,
1283,11/22/2022 21:33,23.7,,
1284,11/22/2022 21:33,23.7,,
1285,11/22/2022 21:34,23.66,,
1286,11/22/2022 21:34,23.64,,
1287,11/22/2022 21:34,23.64,,
1288,11/22/2022 21:34,23.67,,
1289,11/22/2022 21:34,23.66,,
1290,11/22/2022 21:34,23.65,,
1291,11/22/2022 21:35,23.64,,
1292,11/22/2022 21:35,23.64,,
1293,11/22/2022 21:35,23.67,,
1294,11/22/2022 21:35,23.61,,
1295,11/22/2022 21:35,23.58,,
1296,11/22/2022 21:35,23.58,,
1297,11/22/2022 21:36,23.61,,
1298,11/22/2022 21:36,23.65,,
1299,11/22/2022 21:36,23.67,,
1300,11/22/2022 21:36,23.64,,
1301,11/22/2022 21:36,23.65,,
1302,11/22/2022 21:36,23.64,,
1303,11/22/2022 21:37,23.6,,
1304,11/22/2022 21:37,23.62,,
1305,11/22/2022 21:37,23.64,,
1306,11/22/2022 21:37,23.62,,
1307,11/22/2022 21:37,23.65,,
1308,11/22/2022 21:37,23.63,,
1309,11/22/2022 21:38,23.64,,
1310,11/22/2022 21:38,23.65,,
1311,11/22/2022 21:38,23.66,,
1312,11/22/2022 21:38,23.61,,
1313,11/22/2022 21:38,23.65,,
1314,11/22/2022 21:38,23.63,,
1315,11/22/2022 21:39,23.64,,
1316,11/22/2022 21:39,23.65,,
1317,11/22/2022 21:39,23.66,,
1318,11/22/2022 21:39,23.67,,
1319,11/22/2022 21:39,23.68,,
1320,11/22/2022 21:39,23.62,,
1321,11/22/2022 21:40,23.68,,
1322,11/22/2022 21:40,23.68,,
1323,11/22/2022 21:40,23.7,,
1324,11/22/2022 21:40,23.63,,
1325,11/22/2022 21:40,23.66,,
1326,11/22/2022 21:40,23.7,,
1327,11/22/2022 21:41,23.62,,
1328,11/22/2022 21:41,23.63,,
1329,11/22/2022 21:41,23.62,,
1330,11/22/2022 21:41,23.65,,
1331,11/22/2022 21:41,23.6,,
1332,11/22/2022 21:41,23.65,,
1333,11/22/2022 21:42,23.67,,
1334,11/22/2022 21:42,23.68,,
1335,11/22/2022 21:42,23.75,,
1336,11/22/2022 21:42,23.67,,
1337,11/22/2022 21:42,23.63,,
1338,11/22/2022 21:42,23.62,,
1339,11/22/2022 21:43,23.67,,
1340,11/22/2022 21:43,23.66,,
1341,11/22/2022 21:43,23.65,,
1342,11/22/2022 21:43,23.59,,
1343,11/22/2022 21:43,23.62,,
1344,11/22/2022 21:43,23.63,,
1345,11/22/2022 21:44,23.64,,
1346,11/22/2022 21:44,23.64,,
1347,11/22/2022 21:44,23.64,,
1348,11/22/2022 21:44,23.68,,
1349,11/22/2022 21:44,23.6,,
1350,11/22/2022 21:44,23.68,,
1351,11/22/2022 21:45,23.66,,
1352,11/22/2022 21:45,23.64,,
1353,11/22/2022 21:45,23.61,,
1354,11/22/2022 21:45,23.59,,
1355,11/22/2022 21:45,23.6,,
1356,11/22/2022 21:45,23.62,,
1357,11/22/2022 21:46,23.63,,
1358,11/22/2022 21:46,23.63,,
1359,11/22/2022 21:46,23.61,,
1360,11/22/2022 21:46,23.61,,
1361,11/22/2022 21:46,23.65,,
1362,11/22/2022 21:46,23.61,,
1363,11/22/2022 21:47,23.64,,
1364,11/22/2022 21:47,23.59,,
1365,11/22/2022 21:47,23.69,,
1366,11/22/2022 21:47,23.67,,
1367,11/22/2022 21:47,23.68,,
1368,11/22/2022 21:47,23.65,,
1369,11/22/2022 21:48,23.57,,
1370,11/22/2022 21:48,23.64,,
1371,11/22/2022 21:48,23.68,,
1372,11/22/2022 21:48,23.63,,
1373,11/22/2022 21:48,23.65,,
1374,11/22/2022 21:48,23.58,,
1375,11/22/2022 21:49,23.64,,
1376,11/22/2022 21:49,23.63,,
1377,11/22/2022 21:49,23.71,,
1378,11/22/2022 21:49,23.62,,
1379,11/22/2022 21:49,23.64,,
1380,11/22/2022 21:49,23.63,,
1381,11/22/2022 21:50,23.62,,
1382,11/22/2022 21:50,23.62,,
1383,11/22/2022 21:50,23.67,,
1384,11/22/2022 21:50,23.61,,
1385,11/22/2022 21:50,23.61,,
1386,11/22/2022 21:50,23.65,,
1387,11/22/2022 21:51,23.62,,
1388,11/22/2022 21:51,23.61,,
1389,11/22/2022 21:51,23.59,,
1390,11/22/2022 21:51,23.67,,
1391,11/22/2022 21:51,23.62,,
1392,11/22/2022 21:51,23.63,,
1393,11/22/2022 21:52,23.63,,
1394,11/22/2022 21:52,23.58,,
1395,11/22/2022 21:52,23.69,,
1396,11/22/2022 21:52,23.58,,
1397,11/22/2022 21:52,23.59,,
1398,11/22/2022 21:52,23.58,,
1399,11/22/2022 21:53,23.62,,
1400,11/22/2022 21:53,23.67,,
1401,11/22/2022 21:53,23.62,,
1402,11/22/2022 21:53,23.7,,
1403,11/22/2022 21:53,23.6,,
1404,11/22/2022 21:53,23.63,,
1405,11/22/2022 21:54,23.6,,
1406,11/22/2022 21:54,23.65,,
1407,11/22/2022 21:54,23.6,,
1408,11/22/2022 21:54,23.65,,
1409,11/22/2022 21:54,23.62,,
1410,11/22/2022 21:54,23.7,,
1411,11/22/2022 21:55,23.68,,
1412,11/22/2022 21:55,23.66,,
1413,11/22/2022 21:55,23.64,,
1414,11/22/2022 21:55,23.68,,
1415,11/22/2022 21:55,23.59,,
1416,11/22/2022 21:55,23.69,,
1417,11/22/2022 21:56,23.64,,
1418,11/22/2022 21:56,23.6,,
1419,11/22/2022 21:56,23.63,,
1420,11/22/2022 21:56,23.63,,
1421,11/22/2022 21:56,23.62,,
1422,11/22/2022 21:56,23.65,,
1423,11/22/2022 21:57,23.66,,
1424,11/22/2022 21:57,23.67,,
1425,11/22/2022 21:57,23.63,,
1426,11/22/2022 21:57,23.56,,
1427,11/22/2022 21:57,23.58,,
1428,11/22/2022 21:57,23.61,,
1429,11/22/2022 21:58,23.62,,
1430,11/22/2022 21:58,23.59,,
1431,11/22/2022 21:58,23.63,,
1432,11/22/2022 21:58,23.57,,
1433,11/22/2022 21:58,23.59,,
1434,11/22/2022 21:58,23.58,,
1435,11/22/2022 21:59,23.54,,
1436,11/22/2022 21:59,23.57,,
1437,11/22/2022 21:59,23.59,,
1438,11/22/2022 21:59,23.57,,
1439,11/22/2022 21:59,23.58,,
1440,11/22/2022 21:59,23.61,,
1441,11/22/2022 22:00,23.6,,
1442,11/22/2022 22:00,23.59,,
1443,11/22/2022 22:00,23.63,,
1444,11/22/2022 22:00,23.6,,
1445,11/22/2022 22:00,23.58,,
1446,11/22/2022 22:00,23.66,,
1447,11/22/2022 22:01,23.64,,
1448,11/22/2022 22:01,23.62,,
1449,11/22/2022 22:01,23.67,,
1450,11/22/2022 22:01,23.66,,
1451,11/22/2022 22:01,23.66,,
1452,11/22/2022 22:01,23.64,,
1453,11/22/2022 22:02,23.69,,
1454,11/22/2022 22:02,23.64,,
1455,11/22/2022 22:02,23.64,,
1456,11/22/2022 22:02,23.64,,
1457,11/22/2022 22:02,23.59,,
1458,11/22/2022 22:02,23.63,,
1459,11/22/2022 22:03,23.64,,
1460,11/22/2022 22:03,23.72,,
1461,11/22/2022 22:03,23.72,,
1462,11/22/2022 22:03,23.73,,
1463,11/22/2022 22:03,23.81,,
1464,11/22/2022 22:03,23.84,,
1465,11/22/2022 22:04,23.9,,
1466,11/22/2022 22:04,23.92,,
1467,11/22/2022 22:04,23.98,,
1468,11/22/2022 22:04,24.02,,
1469,11/22/2022 22:04,24.07,,
1470,11/22/2022 22:04,24.04,,
1471,11/22/2022 22:05,24.12,,
1472,11/22/2022 22:05,24.08,,
1473,11/22/2022 22:05,24.16,,
1474,11/22/2022 22:05,24.14,,
1475,11/22/2022 22:05,24.17,,
1476,11/22/2022 22:05,24.13,,
1477,11/22/2022 22:06,24.18,,
1478,11/22/2022 22:06,24.18,,
1479,11/22/2022 22:06,24.11,,
1480,11/22/2022 22:06,24.08,,
1481,11/22/2022 22:06,24.09,,
1482,11/22/2022 22:06,24.05,,
1483,11/22/2022 22:07,24,,
1484,11/22/2022 22:07,23.99,,
1485,11/22/2022 22:07,23.98,,
1486,11/22/2022 22:07,23.98,,
1487,11/22/2022 22:07,23.96,,
1488,11/22/2022 22:07,23.95,,
1489,11/22/2022 22:08,23.97,,
1490,11/22/2022 22:08,23.98,,
1491,11/22/2022 22:08,23.98,,
1492,11/22/2022 22:08,23.92,,
1493,11/22/2022 22:08,23.91,,
1494,11/22/2022 22:08,23.88,,
1495,11/22/2022 22:09,23.95,,
1496,11/22/2022 22:09,23.9,,
1497,11/22/2022 22:09,23.91,,
1498,11/22/2022 22:09,23.94,,
1499,11/22/2022 22:09,23.97,,
1500,11/22/2022 22:09,23.92,,
1501,11/22/2022 22:10,23.97,,
1502,11/22/2022 22:10,23.97,,
1503,11/22/2022 22:10,23.91,,
1504,11/22/2022 22:10,23.94,,
1505,11/22/2022 22:10,23.93,,
1506,11/22/2022 22:10,23.88,,
1507,11/22/2022 22:11,23.92,,
1508,11/22/2022 22:11,23.88,,
1509,11/22/2022 22:11,23.9,,
1510,11/22/2022 22:11,23.91,,
1511,11/22/2022 22:11,23.89,,
1512,11/22/2022 22:11,23.87,,
1513,11/22/2022 22:12,23.88,,
1514,11/22/2022 22:12,23.9,,
1515,11/22/2022 22:12,23.89,,
1516,11/22/2022 22:12,23.84,,
1517,11/22/2022 22:12,23.84,,
1518,11/22/2022 22:12,23.8,,
1519,11/22/2022 22:13,23.84,,
1520,11/22/2022 22:13,23.8,,
1521,11/22/2022 22:13,23.83,,
1522,11/22/2022 22:13,23.78,,
1523,11/22/2022 22:13,23.79,,
1524,11/22/2022 22:13,23.82,,
1525,11/22/2022 22:14,23.8,,
1526,11/22/2022 22:14,23.82,,
1527,11/22/2022 22:14,23.76,,
1528,11/22/2022 22:14,23.9,,
1529,11/22/2022 22:14,23.88,,
1530,11/22/2022 22:14,23.86,,
1531,11/22/2022 22:15,23.82,,
1532,11/22/2022 22:15,23.79,,
1533,11/22/2022 22:15,23.82,,
1534,11/22/2022 22:15,23.78,,
1535,11/22/2022 22:15,23.81,,
1536,11/22/2022 22:15,23.79,,
1537,11/22/2022 22:16,23.73,,
1538,11/22/2022 22:16,23.78,,
1539,11/22/2022 22:16,23.82,,
1540,11/22/2022 22:16,23.8,,
1541,11/22/2022 22:16,23.76,,
1542,11/22/2022 22:16,23.84,,
1543,11/22/2022 22:17,23.76,,
1544,11/22/2022 22:17,23.83,,
1545,11/22/2022 22:17,23.71,,
1546,11/22/2022 22:17,23.71,,
1547,11/22/2022 22:17,23.72,,
1548,11/22/2022 22:17,23.73,,
1549,11/22/2022 22:18,23.79,,
1550,11/22/2022 22:18,23.77,,
1551,11/22/2022 22:18,23.73,,
1552,11/22/2022 22:18,23.75,,
1553,11/22/2022 22:18,23.74,,
1554,11/22/2022 22:18,23.75,,
1555,11/22/2022 22:19,23.77,,
1556,11/22/2022 22:19,23.78,,
1557,11/22/2022 22:19,23.74,,
1558,11/22/2022 22:19,23.72,,
1559,11/22/2022 22:19,23.69,,
1560,11/22/2022 22:19,23.68,,
1561,11/22/2022 22:20,23.77,,
1562,11/22/2022 22:20,23.79,,
1563,11/22/2022 22:20,23.75,,
1564,11/22/2022 22:20,23.73,,
1565,11/22/2022 22:20,23.73,,
1566,11/22/2022 22:20,23.74,,
1567,11/22/2022 22:21,23.75,,
1568,11/22/2022 22:21,23.73,,
1569,11/22/2022 22:21,23.71,,
1570,11/22/2022 22:21,23.76,,
1571,11/22/2022 22:21,23.73,,
1572,11/22/2022 22:21,23.72,,
1573,11/22/2022 22:22,23.76,,
1574,11/22/2022 22:22,23.72,,
1575,11/22/2022 22:22,23.75,,
1576,11/22/2022 22:22,23.79,,
1577,11/22/2022 22:22,23.77,,
1578,11/22/2022 22:22,23.8,,
1579,11/22/2022 22:23,23.77,,
1580,11/22/2022 22:23,23.71,,
1581,11/22/2022 22:23,23.74,,
1582,11/22/2022 22:23,23.72,,
1583,11/22/2022 22:23,23.71,,
1584,11/22/2022 22:23,23.72,,
1585,11/22/2022 22:24,23.71,,
1586,11/22/2022 22:24,23.66,,
1587,11/22/2022 22:24,23.77,,
1588,11/22/2022 22:24,23.73,,
1589,11/22/2022 22:24,23.71,,
1590,11/22/2022 22:24,23.71,,
1591,11/22/2022 22:25,23.67,,
1592,11/22/2022 22:25,23.74,,
1593,11/22/2022 22:25,23.71,,
1594,11/22/2022 22:25,23.66,,
1595,11/22/2022 22:25,23.65,,
1596,11/22/2022 22:25,23.7,,
1597,11/22/2022 22:26,23.75,,
1598,11/22/2022 22:26,23.71,,
1599,11/22/2022 22:26,23.69,,
1600,11/22/2022 22:26,23.7,,
1601,11/22/2022 22:26,23.74,,
1602,11/22/2022 22:26,23.79,,
1603,11/22/2022 22:27,23.75,,
1604,11/22/2022 22:27,23.74,,
1605,11/22/2022 22:27,23.71,,
1606,11/22/2022 22:27,23.68,,
1607,11/22/2022 22:27,23.75,,
1608,11/22/2022 22:27,23.72,,
1609,11/22/2022 22:28,23.79,,
1610,11/22/2022 22:28,23.67,,
1611,11/22/2022 22:28,23.71,,
1612,11/22/2022 22:28,23.7,,
1613,11/22/2022 22:28,23.74,,
1614,11/22/2022 22:28,23.76,,
1615,11/22/2022 22:29,23.76,,
1616,11/22/2022 22:29,23.71,,
1617,11/22/2022 22:29,23.65,,
1618,11/22/2022 22:29,23.7,,
1619,11/22/2022 22:29,23.7,,
1620,11/22/2022 22:29,23.73,,
1621,11/22/2022 22:30,23.73,,
1622,11/22/2022 22:30,23.71,,
1623,11/22/2022 22:30,23.66,,
1624,11/22/2022 22:30,23.64,,
1625,11/22/2022 22:30,23.72,,
1626,11/22/2022 22:30,23.74,,
1627,11/22/2022 22:31,23.73,,
1628,11/22/2022 22:31,23.69,,
1629,11/22/2022 22:31,23.74,,
1630,11/22/2022 22:31,23.71,,
1631,11/22/2022 22:31,23.74,,
1632,11/22/2022 22:31,23.72,,
1633,11/22/2022 22:32,23.73,,
1634,11/22/2022 22:32,23.69,,
1635,11/22/2022 22:32,23.68,,
1636,11/22/2022 22:32,23.69,,
1637,11/22/2022 22:32,23.68,,
1638,11/22/2022 22:32,23.68,,
1639,11/22/2022 22:33,23.66,,
1640,11/22/2022 22:33,23.71,,
1641,11/22/2022 22:33,23.76,,
1642,11/22/2022 22:33,23.75,,
1643,11/22/2022 22:33,23.74,,
1644,11/22/2022 22:33,23.71,,
1645,11/22/2022 22:34,23.73,,
1646,11/22/2022 22:34,23.72,,
1647,11/22/2022 22:34,23.69,,
1648,11/22/2022 22:34,23.66,,
1649,11/22/2022 22:34,23.67,,
1650,11/22/2022 22:34,23.67,,
1651,11/22/2022 22:35,23.69,,
