idx,Date,Temperature,Hour
4149,5:31,25.17,05:31:00
4150,5:31,25.19,05:31:00
4151,5:31,25.14,05:31:00
4152,5:31,25.16,05:31:00
4153,5:32,25.16,05:32:00
4154,5:32,25.16,05:32:00
4155,5:32,25.16,05:32:00
4156,5:32,25.17,05:32:00
4157,5:32,25.19,05:32:00
4158,5:32,25.18,05:32:00
4159,5:33,25.16,05:33:00
4160,5:33,25.17,05:33:00
4161,5:33,25.2,05:33:00
4162,5:33,25.16,05:33:00
4163,5:33,25.19,05:33:00
4164,5:33,25.14,05:33:00
4165,5:34,25.16,05:34:00
4166,5:34,25.2,05:34:00
4167,5:34,25.21,05:34:00
4168,5:34,25.2,05:34:00
4169,5:34,25.2,05:34:00
4170,5:34,25.2,05:34:00
4171,5:35,25.21,05:35:00
4172,5:35,25.2,05:35:00
4173,5:35,25.21,05:35:00
4174,5:35,25.19,05:35:00
4175,5:35,25.19,05:35:00
4176,5:35,25.21,05:35:00
4177,5:36,25.18,05:36:00
4178,5:36,25.16,05:36:00
4179,5:36,25.21,05:36:00
4180,5:36,25.19,05:36:00
4181,5:36,25.2,05:36:00
4182,5:36,25.17,05:36:00
4183,5:37,25.18,05:37:00
4184,5:37,25.22,05:37:00
4185,5:37,25.2,05:37:00
4186,5:37,25.19,05:37:00
4187,5:37,25.17,05:37:00
4188,5:37,25.18,05:37:00
4189,5:38,25.19,05:38:00
4190,5:38,25.21,05:38:00
4191,5:38,25.18,05:38:00
4192,5:38,25.16,05:38:00
4193,5:38,25.18,05:38:00
4194,5:38,25.17,05:38:00
4195,5:39,25.18,05:39:00
4196,5:39,25.2,05:39:00
4197,5:39,25.19,05:39:00
4198,5:39,25.17,05:39:00
4199,5:39,25.16,05:39:00
4200,5:39,25.21,05:39:00
4201,5:40,25.17,05:40:00
4202,5:40,25.17,05:40:00
4203,5:40,25.21,05:40:00
4204,5:40,25.21,05:40:00
4205,5:40,25.2,05:40:00
4206,5:40,25.22,05:40:00
4207,5:41,25.2,05:41:00
4208,5:41,25.18,05:41:00
4209,5:41,25.18,05:41:00
4210,5:41,25.18,05:41:00
4211,5:41,25.22,05:41:00
4212,5:41,25.21,05:41:00
4213,5:42,25.2,05:42:00
4214,5:42,25.19,05:42:00
4215,5:42,25.17,05:42:00
4216,5:42,25.21,05:42:00
4217,5:42,25.2,05:42:00
4218,5:42,25.21,05:42:00
4219,5:43,25.2,05:43:00
4220,5:43,25.21,05:43:00
4221,5:43,25.19,05:43:00
4222,5:43,25.21,05:43:00
4223,5:43,25.23,05:43:00
4224,5:43,25.17,05:43:00
4225,5:44,25.21,05:44:00
4226,5:44,25.21,05:44:00
4227,5:44,25.23,05:44:00
4228,5:44,25.15,05:44:00
4229,5:44,25.23,05:44:00
4230,5:44,25.2,05:44:00
4231,5:45,25.18,05:45:00
4232,5:45,25.19,05:45:00
4233,5:45,25.23,05:45:00
4234,5:45,25.2,05:45:00
4235,5:45,25.19,05:45:00
4236,5:45,25.2,05:45:00
4237,5:46,25.17,05:46:00
4238,5:46,25.17,05:46:00
4239,5:46,25.24,05:46:00
4240,5:46,25.2,05:46:00
4241,5:46,25.23,05:46:00
4242,5:46,25.19,05:46:00
4243,5:47,25.22,05:47:00
4244,5:47,25.22,05:47:00
4245,5:47,25.18,05:47:00
4246,5:47,25.16,05:47:00
4247,5:47,25.18,05:47:00
4248,5:47,25.2,05:47:00
4249,5:48,25.17,05:48:00
4250,5:48,25.19,05:48:00
4251,5:48,25.23,05:48:00
4252,5:48,25.2,05:48:00
4253,5:48,25.18,05:48:00
4254,5:48,25.18,05:48:00
4255,5:49,25.16,05:49:00
4256,5:49,25.19,05:49:00
4257,5:49,25.2,05:49:00
4258,5:49,25.16,05:49:00
4259,5:49,25.23,05:49:00
4260,5:49,25.23,05:49:00
4261,5:50,25.21,05:50:00
4262,5:50,25.19,05:50:00
4263,5:50,25.2,05:50:00
4264,5:50,25.22,05:50:00
4265,5:50,25.19,05:50:00
4266,5:50,25.2,05:50:00
4267,5:51,25.21,05:51:00
4268,5:51,25.22,05:51:00
4269,5:51,25.18,05:51:00
4270,5:51,25.2,05:51:00
4271,5:51,25.22,05:51:00
4272,5:51,25.24,05:51:00
4273,5:52,25.22,05:52:00
4274,5:52,25.2,05:52:00
4275,5:52,25.18,05:52:00
4276,5:52,25.23,05:52:00
4277,5:52,25.22,05:52:00
4278,5:52,25.21,05:52:00
4279,5:53,25.2,05:53:00
4280,5:53,25.22,05:53:00
4281,5:53,25.24,05:53:00
4282,5:53,25.22,05:53:00
4283,5:53,25.18,05:53:00
4284,5:53,25.24,05:53:00
4285,5:54,25.23,05:54:00
4286,5:54,25.22,05:54:00
4287,5:54,25.24,05:54:00
4288,5:54,25.2,05:54:00
4289,5:54,25.19,05:54:00
4290,5:54,25.22,05:54:00
4291,5:55,25.21,05:55:00
4292,5:55,25.2,05:55:00
4293,5:55,25.21,05:55:00
4294,5:55,25.2,05:55:00
4295,5:55,25.23,05:55:00
4296,5:55,25.22,05:55:00
4297,5:56,25.21,05:56:00
4298,5:56,25.24,05:56:00
4299,5:56,25.21,05:56:00
4300,5:56,25.21,05:56:00
4301,5:56,25.22,05:56:00
4302,5:56,25.22,05:56:00
4303,5:57,25.22,05:57:00
4304,5:57,25.21,05:57:00
4305,5:57,25.24,05:57:00
4306,5:57,25.25,05:57:00
4307,5:57,25.22,05:57:00
4308,5:57,25.23,05:57:00
4309,5:58,25.2,05:58:00
4310,5:58,25.22,05:58:00
4311,5:58,25.25,05:58:00
4312,5:58,25.22,05:58:00
4313,5:58,25.21,05:58:00
4314,5:58,25.2,05:58:00
4315,5:59,25.25,05:59:00
4316,5:59,25.21,05:59:00
4317,5:59,25.22,05:59:00
4318,5:59,25.22,05:59:00
4319,5:59,25.19,05:59:00
4320,5:59,25.21,05:59:00
4321,6:00,25.22,06:00:00
4322,6:00,25.22,06:00:00
4323,6:00,25.23,06:00:00
4324,6:00,25.22,06:00:00
4325,6:00,25.23,06:00:00
4326,6:00,25.22,06:00:00
4327,6:01,25.24,06:01:00
4328,6:01,25.23,06:01:00
4329,6:01,25.23,06:01:00
4330,6:01,25.25,06:01:00
4331,6:01,25.19,06:01:00
4332,6:01,25.23,06:01:00
4333,6:02,25.26,06:02:00
4334,6:02,25.21,06:02:00
4335,6:02,25.22,06:02:00
4336,6:02,25.19,06:02:00
4337,6:02,25.23,06:02:00
4338,6:02,25.22,06:02:00
4339,6:03,25.23,06:03:00
4340,6:03,25.24,06:03:00
4341,6:03,25.27,06:03:00
4342,6:03,25.23,06:03:00
4343,6:03,25.22,06:03:00
4344,6:03,25.22,06:03:00
4345,6:04,25.25,06:04:00
4346,6:04,25.2,06:04:00
4347,6:04,25.22,06:04:00
4348,6:04,25.23,06:04:00
4349,6:04,25.27,06:04:00
4350,6:04,25.25,06:04:00
4351,6:05,25.24,06:05:00
4352,6:05,25.27,06:05:00
4353,6:05,25.24,06:05:00
4354,6:05,25.26,06:05:00
4355,6:05,25.24,06:05:00
4356,6:05,25.22,06:05:00
4357,6:06,25.25,06:06:00
4358,6:06,25.2,06:06:00
4359,6:06,25.29,06:06:00
4360,6:06,25.24,06:06:00
4361,6:06,25.27,06:06:00
4362,6:06,25.23,06:06:00
4363,6:07,25.22,06:07:00
4364,6:07,25.26,06:07:00
4365,6:07,25.26,06:07:00
4366,6:07,25.25,06:07:00
4367,6:07,25.23,06:07:00
4368,6:07,25.21,06:07:00
4369,6:08,25.18,06:08:00
4370,6:08,25.24,06:08:00
4371,6:08,25.25,06:08:00
4372,6:08,25.26,06:08:00
4373,6:08,25.24,06:08:00
4374,6:08,25.25,06:08:00
4375,6:09,25.27,06:09:00
4376,6:09,25.26,06:09:00
4377,6:09,25.22,06:09:00
4378,6:09,25.26,06:09:00
4379,6:09,25.22,06:09:00
4380,6:09,25.25,06:09:00
4381,6:10,25.23,06:10:00
4382,6:10,25.26,06:10:00
4383,6:10,25.23,06:10:00
4384,6:10,25.28,06:10:00
4385,6:10,25.24,06:10:00
4386,6:10,25.21,06:10:00
4387,6:11,25.25,06:11:00
4388,6:11,25.23,06:11:00
4389,6:11,25.2,06:11:00
4390,6:11,25.24,06:11:00
4391,6:11,25.23,06:11:00
4392,6:11,25.25,06:11:00
4393,6:12,25.25,06:12:00
4394,6:12,25.22,06:12:00
4395,6:12,25.24,06:12:00
4396,6:12,25.22,06:12:00
4397,6:12,25.21,06:12:00
4398,6:12,25.24,06:12:00
4399,6:13,25.23,06:13:00
4400,6:13,25.24,06:13:00
4401,6:13,25.22,06:13:00
4402,6:13,25.27,06:13:00
4403,6:13,25.23,06:13:00
4404,6:13,25.24,06:13:00
4405,6:14,25.2,06:14:00
4406,6:14,25.22,06:14:00
4407,6:14,25.27,06:14:00
4408,6:14,25.24,06:14:00
4409,6:14,25.27,06:14:00
4410,6:14,25.26,06:14:00
4411,6:15,25.26,06:15:00
4412,6:15,25.26,06:15:00
4413,6:15,25.27,06:15:00
4414,6:15,25.26,06:15:00
4415,6:15,25.24,06:15:00
4416,6:15,25.25,06:15:00
4417,6:16,25.26,06:16:00
4418,6:16,25.26,06:16:00
4419,6:16,25.24,06:16:00
4420,6:16,25.28,06:16:00
4421,6:16,25.22,06:16:00
4422,6:16,25.23,06:16:00
4423,6:17,25.2,06:17:00
4424,6:17,25.22,06:17:00
4425,6:17,25.25,06:17:00
4426,6:17,25.26,06:17:00
4427,6:17,25.23,06:17:00
4428,6:17,25.25,06:17:00
4429,6:18,25.25,06:18:00
4430,6:18,25.25,06:18:00
4431,6:18,25.25,06:18:00
4432,6:18,25.22,06:18:00
4433,6:18,25.24,06:18:00
4434,6:18,25.25,06:18:00
4435,6:19,25.25,06:19:00
4436,6:19,25.24,06:19:00
4437,6:19,25.22,06:19:00
4438,6:19,25.24,06:19:00
4439,6:19,25.24,06:19:00
4440,6:19,25.24,06:19:00
4441,6:20,25.22,06:20:00
4442,6:20,25.24,06:20:00
4443,6:20,25.24,06:20:00
4444,6:20,25.25,06:20:00
4445,6:20,25.24,06:20:00
4446,6:20,25.26,06:20:00
4447,6:21,25.25,06:21:00
4448,6:21,25.22,06:21:00
4449,6:21,25.25,06:21:00
4450,6:21,25.24,06:21:00
4451,6:21,25.27,06:21:00
4452,6:21,25.25,06:21:00
4453,6:22,25.22,06:22:00
4454,6:22,25.27,06:22:00
4455,6:22,25.24,06:22:00
4456,6:22,25.24,06:22:00
4457,6:22,25.25,06:22:00
4458,6:22,25.24,06:22:00
4459,6:23,25.29,06:23:00
4460,6:23,25.26,06:23:00
4461,6:23,25.25,06:23:00
4462,6:23,25.27,06:23:00
4463,6:23,25.22,06:23:00
4464,6:23,25.23,06:23:00
4465,6:24,25.2,06:24:00
4466,6:24,25.23,06:24:00
4467,6:24,25.24,06:24:00
4468,6:24,25.23,06:24:00
4469,6:24,25.26,06:24:00
4470,6:24,25.27,06:24:00
4471,6:25,25.23,06:25:00
4472,6:25,25.24,06:25:00
4473,6:25,25.23,06:25:00
4474,6:25,25.24,06:25:00
4475,6:25,25.24,06:25:00
4476,6:25,25.26,06:25:00
4477,6:26,25.25,06:26:00
4478,6:26,25.26,06:26:00
4479,6:26,25.25,06:26:00
4480,6:26,25.25,06:26:00
4481,6:26,25.23,06:26:00
4482,6:26,25.27,06:26:00
4483,6:27,25.25,06:27:00
4484,6:27,25.23,06:27:00
4485,6:27,25.27,06:27:00
4486,6:27,25.23,06:27:00
4487,6:27,25.28,06:27:00
4488,6:27,25.28,06:27:00
4489,6:28,25.24,06:28:00
4490,6:28,25.25,06:28:00
4491,6:28,25.28,06:28:00
4492,6:28,25.28,06:28:00
4493,6:28,25.26,06:28:00
4494,6:28,25.26,06:28:00
4495,6:29,25.27,06:29:00
4496,6:29,25.27,06:29:00
4497,6:29,25.3,06:29:00
4498,6:29,25.28,06:29:00
4499,6:29,25.25,06:29:00
4500,6:29,25.25,06:29:00
4501,6:30,25.27,06:30:00
4502,6:30,25.25,06:30:00
4503,6:30,25.27,06:30:00
4504,6:30,25.26,06:30:00
4505,6:30,25.24,06:30:00
4506,6:30,25.27,06:30:00
4507,6:31,25.25,06:31:00
4508,6:31,25.25,06:31:00
4509,6:31,25.25,06:31:00
4510,6:31,25.24,06:31:00
4511,6:31,25.27,06:31:00
4512,6:31,25.25,06:31:00
4513,6:32,25.25,06:32:00
4514,6:32,25.25,06:32:00
4515,6:32,25.28,06:32:00
4516,6:32,25.26,06:32:00
4517,6:32,25.25,06:32:00
4518,6:32,25.26,06:32:00
4519,6:33,25.28,06:33:00
4520,6:33,25.24,06:33:00
4521,6:33,25.25,06:33:00
4522,6:33,25.24,06:33:00
4523,6:33,25.26,06:33:00
4524,6:33,25.28,06:33:00
4525,6:34,25.26,06:34:00
4526,6:34,25.26,06:34:00
4527,6:34,25.22,06:34:00
4528,6:34,25.3,06:34:00
4529,6:34,25.28,06:34:00
4530,6:34,25.23,06:34:00
4531,6:35,25.26,06:35:00
4532,6:35,25.23,06:35:00
4533,6:35,25.32,06:35:00
4534,6:35,25.22,06:35:00
4535,6:35,25.32,06:35:00
4536,6:35,25.24,06:35:00
4537,6:36,25.25,06:36:00
4538,6:36,25.3,06:36:00
4539,6:36,25.3,06:36:00
4540,6:36,25.3,06:36:00
4541,6:36,25.27,06:36:00
4542,6:36,25.27,06:36:00
4543,6:37,25.25,06:37:00
4544,6:37,25.26,06:37:00
4545,6:37,25.28,06:37:00
4546,6:37,25.24,06:37:00
4547,6:37,25.26,06:37:00
4548,6:37,25.25,06:37:00
4549,6:38,25.25,06:38:00
4550,6:38,25.27,06:38:00
4551,6:38,25.26,06:38:00
4552,6:38,25.27,06:38:00
4553,6:38,25.24,06:38:00
4554,6:38,25.31,06:38:00
4555,6:39,25.26,06:39:00
4556,6:39,25.28,06:39:00
4557,6:39,25.26,06:39:00
4558,6:39,25.25,06:39:00
4559,6:39,25.26,06:39:00
4560,6:39,25.25,06:39:00
4561,6:40,25.25,06:40:00
4562,6:40,25.3,06:40:00
4563,6:40,25.27,06:40:00
4564,6:40,25.25,06:40:00
4565,6:40,25.29,06:40:00
4566,6:40,25.27,06:40:00
4567,6:41,25.31,06:41:00
4568,6:41,25.26,06:41:00
4569,6:41,25.28,06:41:00
4570,6:41,25.24,06:41:00
4571,6:41,25.26,06:41:00
4572,6:41,25.25,06:41:00
4573,6:42,25.28,06:42:00
4574,6:42,25.28,06:42:00
4575,6:42,25.23,06:42:00
4576,6:42,25.27,06:42:00
4577,6:42,25.26,06:42:00
4578,6:42,25.27,06:42:00
4579,6:43,25.3,06:43:00
4580,6:43,25.27,06:43:00
4581,6:43,25.27,06:43:00
4582,6:43,25.25,06:43:00
4583,6:43,25.25,06:43:00
4584,6:43,25.3,06:43:00
4585,6:44,25.26,06:44:00
4586,6:44,25.3,06:44:00
4587,6:44,25.27,06:44:00
4588,6:44,25.27,06:44:00
4589,6:44,25.28,06:44:00
4590,6:44,25.32,06:44:00
4591,6:45,25.27,06:45:00
4592,6:45,25.26,06:45:00
4593,6:45,25.29,06:45:00
4594,6:45,25.27,06:45:00
4595,6:45,25.27,06:45:00
4596,6:45,25.27,06:45:00
4597,6:46,25.29,06:46:00
4598,6:46,25.26,06:46:00
4599,6:46,25.3,06:46:00
4600,6:46,25.28,06:46:00
4601,6:46,25.3,06:46:00
4602,6:46,25.3,06:46:00
4603,6:47,25.3,06:47:00
4604,6:47,25.3,06:47:00
4605,6:47,25.3,06:47:00
4606,6:47,25.3,06:47:00
4607,6:47,25.29,06:47:00
4608,6:47,25.25,06:47:00
4609,6:48,25.31,06:48:00
4610,6:48,25.25,06:48:00
4611,6:48,25.3,06:48:00
4612,6:48,25.29,06:48:00
4613,6:48,25.3,06:48:00
4614,6:48,25.3,06:48:00
4615,6:49,25.3,06:49:00
4616,6:49,25.26,06:49:00
4617,6:49,25.31,06:49:00
4618,6:49,25.3,06:49:00
4619,6:49,25.28,06:49:00
4620,6:49,25.29,06:49:00
4621,6:50,25.29,06:50:00
4622,6:50,25.27,06:50:00
4623,6:50,25.27,06:50:00
4624,6:50,25.3,06:50:00
4625,6:50,25.27,06:50:00
4626,6:50,25.25,06:50:00
4627,6:51,25.27,06:51:00
4628,6:51,25.28,06:51:00
4629,6:51,25.24,06:51:00
4630,6:51,25.27,06:51:00
4631,6:51,25.3,06:51:00
4632,6:51,25.24,06:51:00
4633,6:52,25.28,06:52:00
4634,6:52,25.3,06:52:00
4635,6:52,25.27,06:52:00
4636,6:52,25.28,06:52:00
4637,6:52,25.32,06:52:00
4638,6:52,25.29,06:52:00
4639,6:53,25.3,06:53:00
4640,6:53,25.31,06:53:00
4641,6:53,25.31,06:53:00
4642,6:53,25.33,06:53:00
4643,6:53,25.29,06:53:00
4644,6:53,25.29,06:53:00
4645,6:54,25.28,06:54:00
4646,6:54,25.28,06:54:00
4647,6:54,25.3,06:54:00
4648,6:54,25.26,06:54:00
4649,6:54,25.29,06:54:00
4650,6:54,25.28,06:54:00
4651,6:55,25.28,06:55:00
4652,6:55,25.27,06:55:00
4653,6:55,25.23,06:55:00
4654,6:55,25.27,06:55:00
4655,6:55,25.27,06:55:00
4656,6:55,25.31,06:55:00
4657,6:56,25.26,06:56:00
4658,6:56,25.25,06:56:00
4659,6:56,25.27,06:56:00
4660,6:56,25.28,06:56:00
4661,6:56,25.31,06:56:00
4662,6:56,25.27,06:56:00
4663,6:57,25.27,06:57:00
4664,6:57,25.3,06:57:00
4665,6:57,25.29,06:57:00
4666,6:57,25.31,06:57:00
4667,6:57,25.29,06:57:00
4668,6:57,25.29,06:57:00
4669,6:58,25.3,06:58:00
4670,6:58,25.31,06:58:00
4671,6:58,25.28,06:58:00
4672,6:58,25.3,06:58:00
4673,6:58,25.26,06:58:00
4674,6:58,25.3,06:58:00
4675,6:59,25.33,06:59:00
4676,6:59,25.28,06:59:00
4677,6:59,25.33,06:59:00
4678,6:59,25.32,06:59:00
4679,6:59,25.3,06:59:00
4680,6:59,25.31,06:59:00
4681,7:00,25.28,07:00:00
4682,7:00,25.25,07:00:00
4683,7:00,25.28,07:00:00
4684,7:00,25.29,07:00:00
4685,7:00,25.29,07:00:00
4686,7:00,25.31,07:00:00
4687,7:01,25.28,07:01:00
4688,7:01,25.28,07:01:00
4689,7:01,25.33,07:01:00
4690,7:01,25.3,07:01:00
4691,7:01,25.29,07:01:00
4692,7:01,25.3,07:01:00
4693,7:02,25.31,07:02:00
4694,7:02,25.28,07:02:00
4695,7:02,25.28,07:02:00
4696,7:02,25.32,07:02:00
4697,7:02,25.3,07:02:00
4698,7:02,25.28,07:02:00
4699,7:03,25.32,07:03:00
4700,7:03,25.35,07:03:00
4701,7:03,25.28,07:03:00
4702,7:03,25.3,07:03:00
4703,7:03,25.3,07:03:00
4704,7:03,25.25,07:03:00
4705,7:04,25.27,07:04:00
4706,7:04,25.25,07:04:00
4707,7:04,25.26,07:04:00
4708,7:04,25.3,07:04:00
4709,7:04,25.24,07:04:00
4710,7:04,25.3,07:04:00
4711,7:05,25.32,07:05:00
4712,7:05,25.29,07:05:00
4713,7:05,25.32,07:05:00
4714,7:05,25.28,07:05:00
4715,7:05,25.3,07:05:00
4716,7:05,25.28,07:05:00
4717,7:06,25.28,07:06:00
4718,7:06,25.3,07:06:00
4719,7:06,25.3,07:06:00
4720,7:06,25.28,07:06:00
4721,7:06,25.28,07:06:00
4722,7:06,25.31,07:06:00
4723,7:07,25.26,07:07:00
4724,7:07,25.28,07:07:00
4725,7:07,25.28,07:07:00
4726,7:07,25.31,07:07:00
4727,7:07,25.27,07:07:00
4728,7:07,25.3,07:07:00
4729,7:08,25.3,07:08:00
4730,7:08,25.31,07:08:00
4731,7:08,25.31,07:08:00
4732,7:08,25.32,07:08:00
4733,7:08,25.29,07:08:00
4734,7:08,25.31,07:08:00
4735,7:09,25.29,07:09:00
4736,7:09,25.29,07:09:00
4737,7:09,25.29,07:09:00
4738,7:09,25.28,07:09:00
4739,7:09,25.33,07:09:00
4740,7:09,25.31,07:09:00
4741,7:10,25.29,07:10:00
4742,7:10,25.28,07:10:00
4743,7:10,25.32,07:10:00
4744,7:10,25.32,07:10:00
4745,7:10,25.33,07:10:00
4746,7:10,25.26,07:10:00
4747,7:11,25.33,07:11:00
4748,7:11,25.31,07:11:00
4749,7:11,25.3,07:11:00
4750,7:11,25.32,07:11:00
4751,7:11,25.32,07:11:00
4752,7:11,25.29,07:11:00
4753,7:12,25.31,07:12:00
4754,7:12,25.32,07:12:00
4755,7:12,25.29,07:12:00
4756,7:12,25.33,07:12:00
4757,7:12,25.32,07:12:00
4758,7:12,25.3,07:12:00
4759,7:13,25.34,07:13:00
4760,7:13,25.31,07:13:00
4761,7:13,25.31,07:13:00
4762,7:13,25.35,07:13:00
4763,7:13,25.32,07:13:00
4764,7:13,25.33,07:13:00
4765,7:14,25.33,07:14:00
4766,7:14,25.28,07:14:00
4767,7:14,25.35,07:14:00
4768,7:14,25.3,07:14:00
4769,7:14,25.29,07:14:00
4770,7:14,25.33,07:14:00
4771,7:15,25.3,07:15:00
4772,7:15,25.29,07:15:00
4773,7:15,25.33,07:15:00
4774,7:15,25.29,07:15:00
4775,7:15,25.32,07:15:00
4776,7:15,25.32,07:15:00
4777,7:16,25.3,07:16:00
4778,7:16,25.32,07:16:00
4779,7:16,25.33,07:16:00
4780,7:16,25.3,07:16:00
4781,7:16,25.31,07:16:00
4782,7:16,25.28,07:16:00
4783,7:17,25.32,07:17:00
4784,7:17,25.3,07:17:00
4785,7:17,25.27,07:17:00
4786,7:17,25.3,07:17:00
4787,7:17,25.29,07:17:00
4788,7:17,25.31,07:17:00
4789,7:18,25.32,07:18:00
4790,7:18,25.28,07:18:00
4791,7:18,25.32,07:18:00
4792,7:18,25.28,07:18:00
4793,7:18,25.3,07:18:00
4794,7:18,25.32,07:18:00
4795,7:19,25.31,07:19:00
4796,7:19,25.33,07:19:00
4797,7:19,25.3,07:19:00
4798,7:19,25.27,07:19:00
4799,7:19,25.32,07:19:00
4800,7:19,25.31,07:19:00
4801,7:20,25.34,07:20:00
4802,7:20,25.29,07:20:00
4803,7:20,25.34,07:20:00
4804,7:20,25.31,07:20:00
4805,7:20,25.3,07:20:00
4806,7:20,25.31,07:20:00
4807,7:21,25.31,07:21:00
4808,7:21,25.3,07:21:00
4809,7:21,25.35,07:21:00
4810,7:21,25.28,07:21:00
4811,7:21,25.26,07:21:00
4812,7:21,25.32,07:21:00
4813,7:21,25.32,07:21:00
